mean_est,min_est,max_est,var_est,mean_se,min_se,max_se,var_se,mean_ci_lb,min_ci_lb,max_ci_lb,var_ci_lb,mean_ci_ub,min_ci_ub,max_ci_ub,var_ci_ub,mean_zval,min_zval,max_zval,var_zval,mean_pval,min_pval,max_pval,var_pval,mean_q_stat,min_q_stat,max_q_stat,var_q_stat,mean_q_pval,min_q_pval,max_q_pval,var_q_pval,mean_tau2,min_tau2,max_tau2,var_tau2,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_n_obs,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,experiment_parameters_data_strategy_name,journal_parameters_review_strategy_pub_bias_rate,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,journal_parameters_meta_analysis_metrics_1_name,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_sigma_3_3,journal_parameters_review_strategy_alpha,experiment_parameters_test_strategy_name,experiment_parameters_test_strategy_alternative,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_0_2,experiment_parameters_data_strategy_measurements_sigma_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,researcher_parameters_probability_of_being_a_hacker,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_sigma_2_2,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_save_rejected,simulation_parameters_n_sims,experiment_parameters_data_strategy_measurements_sigma_1_3,experiment_parameters_test_strategy_var_equal,simulation_parameters_save_meta,experiment_parameters_effect_strategy_name,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_1_2,experiment_parameters_data_strategy_measurements_sigma_3_1,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_update_config,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_initial_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_n_conditions,simulation_parameters_progress,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_means_3,simulation_parameters_save_all_pubs,simulation_parameters_output_prefix,researcher_parameters_research_strategy_stashing_policy_0,experiment_parameters_data_strategy_measurements_sigma_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,journal_parameters_review_strategy_name,simulation_parameters_save_overall_summaries,journal_parameters_review_strategy_side,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_meta_analysis_metrics_0_estimator,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_n_reps,experiment_parameters_data_strategy_measurements_dist
1.038414,0.90848,1.190928,0.001626,0.190198,0.17134000000000002,0.20829699999999998,3.7e-05,0.665633,0.531812,0.827125,0.001956,1.411197,1.26793,1.554732,0.001576,5.466525,4.646365,6.62218,0.090768,0.0,0.0,3e-06,0.0,0.938019,0.21500100000000003,4.005612999999999,0.20871199999999998,1.0,0.9999969999999999,1.0,0.0,0.0,0.0,0.0,0.0,,0.7000000000000001,0.0,25,0.005,,LinearModel,0.99,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628091282893024,0.7000000000000001,True,7e3f2e45-21dc-4ff6-9dbc-35a47bbf2998,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.057657,0.887284,1.2447139999999999,0.001967,0.18088900000000002,0.157872,0.200731,4.7e-05,0.703122,0.543568,0.9200870000000001,0.002404,1.412193,1.231001,1.5693409999999999,0.001894,5.857568,4.825521,7.515072,0.136096,0.0,0.0,1e-06,0.0,1.2123979999999999,0.213946,4.345805,0.323738,1.0,0.999992,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.4,0.0,20,0.005,first,LinearModel,0.95,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091982080592,0.4,True,7e8b07f7-d05f-4495-98a0-d2f4a18bd5a3,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.515796,0.25881,0.839125,0.008212,0.18749200000000002,0.164227,0.21436999999999998,5.7999999999999994e-05,0.148319,-0.11849200000000001,0.5016470000000001,0.009515000000000001,0.883274,0.636113,1.1766020000000001,0.00735,2.76345,1.344435,4.873369,0.293687,0.013746000000000001,1e-06,0.178808,0.000371,4.073646,0.460506,9.429136,2.9022490000000003,0.999883,0.994289,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.0,0.0,20,0.0005,first,LinearModel,0.99,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090963813247,0.0,True,7f0050e3-3556-41e1-b29b-9d68da149757,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.617321,0.486108,0.8897790000000001,0.002738,0.188935,0.169801,0.211396,4.8e-05,0.247015,0.106,0.550802,0.0032170000000000002,0.9876280000000001,0.8492209999999999,1.2287549999999998,0.002627,3.2738959999999997,2.4795279999999997,5.144704,0.106772,0.001745,0.0,0.013156000000000001,3e-06,1.4264940000000002,0.44759799999999994,6.222052,0.36098600000000003,0.999999,0.999799,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.2,0.0,20,0.05,first,LinearModel,0.25,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092510338102,0.2,True,7f186346-df04-4dd0-9010-0440bd2b3c9f,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.700597,0.534015,0.909014,0.004059,0.19472799999999998,0.17590899999999998,0.21300300000000003,4.2e-05,0.318938,0.13113,0.5398569999999999,0.004457,1.0822559999999999,0.9049530000000001,1.2781719999999999,0.003982,3.603333,2.5805740000000004,4.826221,0.132521,0.000687,1e-06,0.009864,1e-06,2.06603,0.50659,6.483042,0.6194850000000001,0.9999979999999999,0.999714,1.0,0.0,0.0,0.0,0.0,0.0,,0.6000000000000001,0.0,25,0.05,,LinearModel,0.5,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628092772797177,0.6000000000000001,True,7fb4b588-191a-4d41-8b9b-bf5da702dae6,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.0921299999999998,0.8018350000000001,1.470579,0.0061979999999999995,0.163467,0.106967,0.19363699999999998,0.00011499999999999999,0.77174,0.44708400000000004,1.18645,0.007511,1.412519,1.1565860000000001,1.7547080000000002,0.005771,6.719084,4.43006,11.539628,0.560254,0.0,0.0,9e-06,0.0,4.00606,0.455442,25.971884,5.327459999999999,0.9975040000000001,0.302195,1.0,0.000938,0.0,0.0,0.0,0.0,effect > 0,0.1,0.0,10,0.05,first,LinearModel,0.95,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090811701484,0.1,True,7fe84860-f144-404e-a2db-1cc72bd85a89,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.364126,1.05254,1.740398,0.010135,0.16893,0.136888,0.204431,0.00011399999999999999,1.0330290000000002,0.6953520000000001,1.427667,0.011545999999999999,1.6952209999999999,1.409729,2.05635,0.009603,8.116878999999999,5.775493,11.848562,0.787319,0.0,0.0,0.0,0.0,5.185938,1.25918,35.939598,8.752996000000001,0.9937870000000001,0.041843,1.0,0.0027429999999999998,0.0,0.0,0.0,0.0,effect > 0,0.7000000000000001,0.0,10,0.005,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092192148233,0.7000000000000001,True,7fe90653-e2fa-4d02-9fdf-6f00f9631325,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.204474,0.075583,0.339566,0.0018280000000000002,0.200127,0.18799000000000002,0.21260300000000001,1.8e-05,-0.18776600000000002,-0.316206,-0.049848,0.0018899999999999998,0.596715,0.458825,0.7289800000000001,0.0019030000000000002,1.022139,0.38654299999999997,1.709071,0.046151,0.317635,0.087438,0.699095,0.010623,0.991524,0.268512,2.535324,0.10364200000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,50,0.05,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628091879536064,0.2,True,805d99a3-a4d8-4b2f-aa9d-71706f247f73,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
3.057827,2.5760520000000002,3.5144010000000003,0.021294999999999998,0.159799,0.073119,0.613558,0.004639,2.744621,2.019238,3.2412520000000002,0.022514,3.371024,2.804914,4.6112,0.055719000000000005,21.433931,5.410977,43.064693,36.806171,0.0,0.0,0.0,0.0,57.34506999999999,4.236212,1214.304321,7690.410645,0.302252,0.0,0.999994,0.13664300000000001,0.0,0.0,0.0,0.0,effect > 0,1.0,0.0,5,0.005,first,LinearModel,0.99,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091611508172,1.0,True,80625b60-9161-4e00-a1ae-300a68cc3ea1,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.413175,0.24372199999999997,0.6547350000000001,0.004071,0.190974,0.168347,0.21306999999999998,5.2000000000000004e-05,0.038874,-0.141072,0.28799600000000003,0.004605,0.7874770000000001,0.612909,1.0214729999999999,0.003939,2.168993,1.241407,3.499107,0.129954,0.040376,0.00046699999999999997,0.214456,0.001042,1.94534,0.42518199999999995,7.674189,1.082022,0.999991,0.998833,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.0,0.0,20,0.0005,first,LinearModel,0.95,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092365080037,0.0,True,80ca051b-b908-4a6c-aee7-044c05d8cdb9,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.8192970000000002,1.2961770000000001,2.37672,0.027743,0.173224,0.067531,0.541887,0.003232,1.4797850000000001,0.592418,2.0251799999999998,0.033609,2.158809,1.519549,2.844539,0.046712000000000004,11.288427,3.053214,25.431804999999997,7.910252000000001,4e-06,0.0,0.002264,0.0,38.615753000000005,4.3328809999999995,674.2851559999999,2136.10376,0.41379399999999994,0.0,0.999993,0.152231,0.0,0.0,0.0,0.0,effect > 0,0.7000000000000001,0.0,5,0.005,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091028373574,0.7000000000000001,True,811e0f3f-fc7e-4a07-a74a-39b2590fa495,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.529725,0.289083,0.777188,0.006542,0.193647,0.175012,0.21941300000000002,4e-05,0.15018399999999998,-0.10063899999999999,0.394852,0.007117,0.909266,0.6729350000000001,1.159525,0.006278,2.741363,1.4538360000000001,4.077312999999999,0.200256,0.01199,4.6e-05,0.145992,0.00024900000000000004,3.274838,0.8885430000000001,8.110078999999999,0.9418639999999999,0.999978,0.998186,1.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,25,0.005,,LinearModel,0.75,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628089385778739,0.4,True,81a3120f-9064-4428-82ac-0a9ee8dad54e,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.259831,1.08362,1.604298,0.006266,0.167,0.123267,0.20113699999999998,0.00011599999999999999,0.932517,0.722962,1.316144,0.007831,1.587146,1.414038,1.936323,0.005596,7.586703,5.854609,12.637149,0.6580630000000001,0.0,0.0,0.0,0.0,3.318892,0.485547,23.077574,5.696642,0.9976780000000001,0.45624899999999996,1.0,0.000647,0.0,0.0,0.0,0.0,effect > 0,0.5,0.0,10,0.05,first,LinearModel,0.95,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092938823963,0.5,True,81bce051-0c7f-4947-b4e7-d62151e18239,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.786716,0.590216,0.9788100000000001,0.0038640000000000002,0.195012,0.176246,0.21359299999999998,3.6e-05,0.4045,0.20999400000000001,0.593431,0.004241,1.1689319999999999,0.9704379999999999,1.36527,0.003764,4.039692,3.042437,5.162108,0.13108499999999998,0.000139,0.0,0.0023469999999999997,0.0,2.0594509999999997,0.40831300000000004,7.814156,0.69914,0.999992,0.99865,1.0,0.0,0.0,0.0,0.0,0.0,,0.7000000000000001,0.0,25,0.05,,LinearModel,0.5,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628089484283037,0.7000000000000001,True,8204c456-3051-4e47-b79f-2e205fdf87c2,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
0.40621799999999997,0.268878,0.543266,0.002034,0.199918,0.185132,0.213939,1.8e-05,0.014385,-0.119001,0.158045,0.002221,0.79805,0.655463,0.9284870000000001,0.0019850000000000002,2.033582,1.363198,2.764082,0.05608099999999999,0.047747000000000005,0.0057079999999999995,0.17282,0.0007019999999999999,1.023723,0.300705,2.551942,0.110099,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,50,0.005,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628090486069870,0.4,True,82360091-32f5-40b5-8dea-52ff2a005dee,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
0.8537299999999999,0.5494439999999999,1.241542,0.011271,0.173057,0.134716,0.207691,0.000125,0.514545,0.202773,0.9566540000000001,0.01291,1.192917,0.855944,1.563675,0.010591,4.9641470000000005,2.969639,8.54152,0.597771,3.1e-05,0.0,0.0029809999999999997,0.0,5.534353,1.0415530000000002,38.243446,11.211938,0.990247,0.023981,1.0,0.004726,0.0,0.0,0.0,0.0,effect > 0,0.2,0.0,10,0.005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091259237749,0.2,True,826f8beb-0d97-4351-ab00-0ee6ddd58503,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.220883,1.0799370000000001,1.442987,0.002802,0.187643,0.166771,0.211354,4.6e-05,0.85311,0.699339,1.092234,0.0033090000000000003,1.5886559999999998,1.460399,1.7937400000000001,0.002644,6.517288,5.4261029999999995,8.063224,0.167738,0.0,0.0,0.0,0.0,1.518674,0.299942,7.0621789999999995,0.613239,0.999999,0.99941,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.9,0.0,20,0.005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628093059512403,0.9,True,8326737b-dfcc-4c0c-9b84-7b4336ed4286,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
-0.00145,-0.10726300000000001,0.081721,0.0009289999999999999,0.202018,0.192401,0.210689,9e-06,-0.39739800000000003,-0.501516,-0.31244099999999997,0.0009660000000000001,0.394497,0.286989,0.482875,0.000958,-0.007154000000000001,-0.533242,0.39927199999999996,0.022735,0.9048639999999999,0.593866,0.9999129999999999,0.00513,0.470861,0.14566300000000001,1.061417,0.022218,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100,0.005,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628090206179972,0.0,True,8353c72e-4c00-4b28-a975-711222869313,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.099976,0.8232309999999999,1.547684,0.009314,0.172098,0.12100699999999999,0.289876,0.000136,0.7626689999999999,0.526412,1.2976299999999998,0.010758,1.437282,1.060401,1.885188,0.008912,6.428965,4.543465,12.131018,0.637304,0.0,0.0,6e-06,0.0,4.380726999999999,0.482308,73.20742800000001,13.455853,0.9934639999999999,0.0,1.0,0.0035310000000000003,0.0,0.0,0.0,0.0,effect > 0,0.5,0.0,10,0.05,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091942865034,0.5,True,8386f4d8-0db9-4f1a-80ce-44be0b2dbf58,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.40831100000000004,0.250467,0.532568,0.001861,0.200104,0.185592,0.21449400000000002,1.8e-05,0.016115,-0.169933,0.147027,0.0020280000000000003,0.800507,0.670868,0.92614,0.00183,2.042029,1.167713,2.7104340000000002,0.050867,0.046375,0.00672,0.24292199999999997,0.000656,1.019767,0.303158,2.733041,0.10028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,50,0.05,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628089148246033,0.4,True,84019ec8-3883-4fb1-9b67-d2d5194709c3,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.2658530000000001,1.11402,1.470301,0.003117,0.18887,0.165854,0.21087399999999998,4.9e-05,0.895676,0.713653,1.107392,0.0036780000000000003,1.636031,1.492477,1.8332099999999998,0.0029289999999999997,6.714115,5.4535860000000005,8.204536000000001,0.186853,0.0,0.0,0.0,0.0,1.667432,0.308295,7.871107,0.66783,0.999993,0.9985700000000001,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,1.0,0.0,20,0.005,first,LinearModel,0.75,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090241636045,1.0,True,8426ea81-e12b-4307-b695-15138e9fdeb5,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.30617,0.8114100000000001,1.8821689999999998,0.028519,0.15881099999999998,0.034426,0.624847,0.0019370000000000001,0.9949049999999999,0.309788,1.636639,0.029826,1.617435,1.0440770000000001,2.7591419999999998,0.042095999999999995,8.619837,2.455747,48.390785,5.003196,1.9e-05,0.0,0.014059,0.0,25.203419,3.727215,438.08935499999995,958.162415,0.615316,0.0,0.9999979999999999,0.149579,0.0,0.0,0.0,0.0,effect > 0,0.30000000000000004,0.0,5,0.005,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090008441399,0.30000000000000004,True,84583e39-0a76-46cb-a8de-3cc2347cedec,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
